voxel ID,X,Y,Z,Saturated or Unsaturated,Recharge,Outflow or NotOutflow,ID of the next downstream voxel,Number of upstream voxels,Number of downstream voxels,Velocity
311,2588440.0,1112120.0,1080.0,Saturated,,NotOutflow,-1,0,0,0.0
312,2588520.0,1112120.0,1080.0,Saturated,,NotOutflow,-1,0,0,0.0
313,2588600.0,1112120.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
314,2588680.0,1112120.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
315,2588760.0,1112120.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
316,2588840.0,1112120.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
317,2588920.0,1112120.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
318,2589000.0,1112120.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
319,2586040.0,1112200.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
320,2586120.0,1112200.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
321,2586200.0,1112200.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
322,2586440.0,1112200.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
323,2586520.0,1112200.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
324,2587080.0,1112200.0,1080.0,Unsaturated,,NotOutflow,-1,0,0,0.01
325,2587160.0,1112200.0,1080.0,Unsaturated,,NotOutflow,-1,0,0,0.01
326,2587240.0,1112200.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
327,2587320.0,1112200.0,1080.0,Unsaturated,,NotOutflow,-1,0,0,0.01
328,2587800.0,1112200.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
329,2587880.0,1112200.0,1080.0,Unsaturated,,NotOutflow,-1,0,0,0.01
330,2587960.0,1112200.0,1080.0,Saturated,,NotOutflow,-1,0,0,0.0
331,2588040.0,1112200.0,1080.0,Saturated,,NotOutflow,-1,0,0,0.0
332,2588120.0,1112200.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
333,2588680.0,1112200.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
334,2588760.0,1112200.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
335,2588840.0,1112200.0,1080.0,Saturated,,NotOutflow,-1,0,0,0.0
336,2588920.0,1112200.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
337,2589000.0,1112200.0,1080.0,Saturated,,NotOutflow,-1,0,0,0.0
338,2589080.0,1112200.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
339,2589160.0,1112200.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
340,2589240.0,1112200.0,1080.0,Saturated,,NotOutflow,-1,0,0,0.0
341,2589320.0,1112200.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
342,2589400.0,1112200.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
343,2589480.0,1112200.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
344,2586120.0,1112280.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
345,2586200.0,1112280.0,1080.0,Saturated,,NotOutflow,-1,1,0,0.0
346,2586280.0,1112280.0,1080.0,Unsaturated,,NotOutflow,-1,0,0,0.01
347,2586360.0,1112280.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
348,2586440.0,1112280.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
349,2587080.0,1112280.0,1080.0,Unsaturated,,NotOutflow,-1,0,0,0.01
350,2587160.0,1112280.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
351,2587240.0,1112280.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
352,2587320.0,1112280.0,1080.0,Saturated,,NotOutflow,-1,1,0,0.0
353,2587960.0,1112280.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
354,2588040.0,1112280.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
355,2588120.0,1112280.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
356,2588200.0,1112280.0,1080.0,Saturated,,NotOutflow,-1,1,0,0.0
357,2588280.0,1112280.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
358,2588360.0,1112280.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
359,2588440.0,1112280.0,1080.0,Unsaturated,,NotOutflow,-1,0,0,0.01
360,2589160.0,1112280.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
361,2589240.0,1112280.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
362,2589320.0,1112280.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
363,2589400.0,1112280.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
364,2589480.0,1112280.0,1080.0,Saturated,,NotOutflow,-1,0,0,0.0
365,2589560.0,1112280.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
366,2589640.0,1112280.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
367,2589720.0,1112280.0,1080.0,Saturated,,NotOutflow,-1,0,0,0.0
368,2589800.0,1112280.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
369,2589880.0,1112280.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
370,2589960.0,1112280.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
371,2590040.0,1112280.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
372,2586360.0,1112360.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
373,2586440.0,1112360.0,1080.0,Saturated,,NotOutflow,-1,0,0,0.0
374,2586520.0,1112360.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
375,2586600.0,1112360.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
376,2587080.0,1112360.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
377,2587160.0,1112360.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
378,2587240.0,1112360.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
379,2587320.0,1112360.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
380,2587400.0,1112360.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
381,2587960.0,1112360.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
382,2588040.0,1112360.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
383,2588120.0,1112360.0,1080.0,Unsaturated,,NotOutflow,-1,0,0,0.01
384,2588200.0,1112360.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
385,2588280.0,1112360.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
386,2588360.0,1112360.0,1080.0,Unsaturated,,NotOutflow,-1,0,0,0.01
387,2588440.0,1112360.0,1080.0,Saturated,,NotOutflow,-1,0,0,0.0
388,2588520.0,1112360.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
389,2588600.0,1112360.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
390,2588680.0,1112360.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
391,2589720.0,1112360.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
392,2589800.0,1112360.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
393,2589880.0,1112360.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
394,2589960.0,1112360.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
395,2590040.0,1112360.0,1080.0,Saturated,,NotOutflow,-1,0,0,0.0
396,2590120.0,1112360.0,1080.0,Saturated,,NotOutflow,-1,0,0,0.0
397,2590200.0,1112360.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
398,2590280.0,1112360.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
399,2590360.0,1112360.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
400,2590440.0,1112360.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
401,2590520.0,1112360.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
402,2586360.0,1112440.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
403,2586440.0,1112440.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
404,2586520.0,1112440.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
405,2586600.0,1112440.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
406,2586680.0,1112440.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
407,2587000.0,1112440.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
408,2587080.0,1112440.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
409,2587160.0,1112440.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
410,2587240.0,1112440.0,1080.0,Saturated,,NotOutflow,-1,1,0,0.0
411,2587320.0,1112440.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
412,2587400.0,1112440.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
413,2587480.0,1112440.0,1080.0,Saturated,,NotOutflow,-1,1,0,0.0
414,2588040.0,1112440.0,1080.0,Saturated,,NotOutflow,-1,0,0,0.0
415,2588120.0,1112440.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
416,2588200.0,1112440.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
417,2588280.0,1112440.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
418,2588440.0,1112440.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
419,2588520.0,1112440.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
420,2588600.0,1112440.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
421,2588680.0,1112440.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
422,2588760.0,1112440.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
423,2588840.0,1112440.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
424,2588920.0,1112440.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
425,2589000.0,1112440.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
426,2590200.0,1112440.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
427,2590280.0,1112440.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
428,2590360.0,1112440.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
429,2590440.0,1112440.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
430,2590520.0,1112440.0,1080.0,Saturated,,NotOutflow,-1,0,0,0.0
431,2590600.0,1112440.0,1080.0,Saturated,,NotOutflow,-1,0,0,0.0
432,2590680.0,1112440.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
433,2590760.0,1112440.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
434,2590840.0,1112440.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
435,2590920.0,1112440.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
436,2591000.0,1112440.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
437,2586360.0,1112520.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
438,2586440.0,1112520.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
439,2586680.0,1112520.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
440,2586760.0,1112520.0,1080.0,Unsaturated,,NotOutflow,-1,0,0,0.01
441,2586840.0,1112520.0,1080.0,Unsaturated,,NotOutflow,-1,0,0,0.01
442,2587000.0,1112520.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
443,2587080.0,1112520.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
444,2587160.0,1112520.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
445,2587240.0,1112520.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
446,2587320.0,1112520.0,1080.0,Saturated,,NotOutflow,-1,1,0,0.0
447,2587400.0,1112520.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
448,2587480.0,1112520.0,1080.0,Saturated,,NotOutflow,-1,0,0,0.0
449,2587560.0,1112520.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
450,2587640.0,1112520.0,1080.0,Unsaturated,,NotOutflow,-1,0,0,0.01
451,2588040.0,1112520.0,1080.0,Saturated,,NotOutflow,-1,0,0,0.0
452,2588120.0,1112520.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
453,2588280.0,1112520.0,1080.0,Unsaturated,,NotOutflow,-1,0,0,0.01
454,2588360.0,1112520.0,1080.0,Saturated,,NotOutflow,-1,1,0,0.0
455,2588520.0,1112520.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
456,2588600.0,1112520.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
457,2588680.0,1112520.0,1080.0,Unsaturated,,NotOutflow,-1,0,0,0.01
458,2588840.0,1112520.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
459,2588920.0,1112520.0,1080.0,Unsaturated,,NotOutflow,-1,0,0,0.01
460,2589000.0,1112520.0,1080.0,Saturated,,NotOutflow,-1,0,0,0.0
461,2589080.0,1112520.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
462,2589160.0,1112520.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
463,2589240.0,1112520.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
464,2590680.0,1112520.0,1080.0,Unsaturated,,NotOutflow,-1,0,0,0.01
465,2590760.0,1112520.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
466,2590840.0,1112520.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
467,2590920.0,1112520.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
468,2591000.0,1112520.0,1080.0,Saturated,,NotOutflow,-1,0,0,0.0
469,2586360.0,1112600.0,1080.0,Saturated,,NotOutflow,-1,0,0,0.0
470,2586440.0,1112600.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
471,2586840.0,1112600.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
472,2586920.0,1112600.0,1080.0,Saturated,,NotOutflow,-1,1,0,0.0
473,2587000.0,1112600.0,1080.0,Saturated,,NotOutflow,-1,1,0,0.0
474,2587080.0,1112600.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
475,2587160.0,1112600.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
476,2587240.0,1112600.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
477,2587320.0,1112600.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
478,2587400.0,1112600.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
479,2587480.0,1112600.0,1080.0,Unsaturated,,NotOutflow,-1,0,0,0.01
480,2587560.0,1112600.0,1080.0,Unsaturated,,NotOutflow,-1,0,0,0.01
481,2587640.0,1112600.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
482,2587720.0,1112600.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
483,2587800.0,1112600.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
484,2588040.0,1112600.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
485,2588120.0,1112600.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
486,2588360.0,1112600.0,1080.0,Unsaturated,,NotOutflow,-1,0,0,0.01
487,2588440.0,1112600.0,1080.0,Saturated,,NotOutflow,-1,1,0,0.0
488,2588600.0,1112600.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
489,2588680.0,1112600.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
490,2588760.0,1112600.0,1080.0,Unsaturated,,NotOutflow,-1,0,0,0.01
491,2589080.0,1112600.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
492,2589160.0,1112600.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
493,2589240.0,1112600.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
494,2589320.0,1112600.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
495,2589400.0,1112600.0,1080.0,Saturated,,NotOutflow,-1,0,0,0.0
496,2589480.0,1112600.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
497,2589560.0,1112600.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
498,2586360.0,1112680.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
499,2586440.0,1112680.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
500,2586920.0,1112680.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
501,2587000.0,1112680.0,1080.0,Saturated,,NotOutflow,-1,0,0,0.0
502,2587080.0,1112680.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
503,2587160.0,1112680.0,1080.0,Unsaturated,,NotOutflow,-1,0,0,0.01
504,2587240.0,1112680.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
505,2587320.0,1112680.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
506,2587400.0,1112680.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
507,2587480.0,1112680.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
508,2587560.0,1112680.0,1080.0,Unsaturated,,NotOutflow,-1,0,0,0.01
509,2587640.0,1112680.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
510,2587720.0,1112680.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
511,2587800.0,1112680.0,1080.0,Saturated,,NotOutflow,-1,1,0,0.0
512,2587880.0,1112680.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
513,2588040.0,1112680.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
514,2588120.0,1112680.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
515,2588440.0,1112680.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
516,2588520.0,1112680.0,1080.0,Saturated,,NotOutflow,-1,1,0,0.0
517,2588680.0,1112680.0,1080.0,Unsaturated,,NotOutflow,-1,0,0,0.01
518,2588760.0,1112680.0,1080.0,Saturated,,NotOutflow,-1,1,0,0.0
519,2588840.0,1112680.0,1080.0,Unsaturated,,NotOutflow,-1,0,0,0.01
520,2589400.0,1112680.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
521,2589480.0,1112680.0,1080.0,Saturated,,NotOutflow,-1,0,0,0.0
522,2589560.0,1112680.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
523,2589640.0,1112680.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
524,2589720.0,1112680.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
525,2589800.0,1112680.0,1080.0,Saturated,,NotOutflow,-1,1,0,0.0
526,2589880.0,1112680.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
527,2586360.0,1112760.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
528,2586920.0,1112760.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
529,2587000.0,1112760.0,1080.0,Unsaturated,,NotOutflow,-1,0,0,0.01
530,2587080.0,1112760.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
531,2587160.0,1112760.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
532,2587240.0,1112760.0,1080.0,Saturated,,NotOutflow,-1,0,0,0.0
533,2587320.0,1112760.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
534,2587400.0,1112760.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
535,2587480.0,1112760.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
536,2587560.0,1112760.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
537,2587640.0,1112760.0,1080.0,Saturated,,NotOutflow,-1,1,0,0.0
538,2587720.0,1112760.0,1080.0,Saturated,,NotOutflow,-1,1,0,0.0
539,2587800.0,1112760.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
540,2587880.0,1112760.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
541,2587960.0,1112760.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
542,2588040.0,1112760.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
543,2588120.0,1112760.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
544,2588440.0,1112760.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
545,2588520.0,1112760.0,1080.0,Unsaturated,,NotOutflow,-1,0,0,0.01
546,2588600.0,1112760.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
547,2588760.0,1112760.0,1080.0,Unsaturated,,NotOutflow,-1,0,0,0.01
548,2588840.0,1112760.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
549,2589720.0,1112760.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
550,2589800.0,1112760.0,1080.0,Unsaturated,,NotOutflow,-1,0,0,0.01
551,2589880.0,1112760.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
552,2589960.0,1112760.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
553,2590040.0,1112760.0,1080.0,Saturated,,NotOutflow,-1,0,0,0.0
554,2590120.0,1112760.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
555,2586360.0,1112840.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
556,2586920.0,1112840.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
557,2587000.0,1112840.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
558,2587080.0,1112840.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
559,2587160.0,1112840.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
560,2587240.0,1112840.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
561,2587320.0,1112840.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
562,2587400.0,1112840.0,1080.0,Saturated,,NotOutflow,-1,1,0,0.0
563,2587480.0,1112840.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
564,2587560.0,1112840.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
565,2587640.0,1112840.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
566,2587720.0,1112840.0,1080.0,Saturated,,NotOutflow,-1,1,0,0.0
567,2587800.0,1112840.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
568,2587880.0,1112840.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
569,2587960.0,1112840.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
570,2588040.0,1112840.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
571,2588120.0,1112840.0,1080.0,Saturated,,NotOutflow,-1,1,0,0.0
572,2588200.0,1112840.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
573,2588600.0,1112840.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
574,2588680.0,1112840.0,1080.0,Saturated,,NotOutflow,-1,1,0,0.0
575,2588840.0,1112840.0,1080.0,Unsaturated,,NotOutflow,-1,0,0,0.01
576,2588920.0,1112840.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
577,2589960.0,1112840.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
578,2590040.0,1112840.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
579,2590120.0,1112840.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
580,2590200.0,1112840.0,1080.0,Saturated,,NotOutflow,-1,0,0,0.0
581,2590280.0,1112840.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
582,2590360.0,1112840.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
583,2590440.0,1112840.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
584,2586280.0,1112920.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
585,2586360.0,1112920.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
586,2586920.0,1112920.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
587,2587000.0,1112920.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
588,2587240.0,1112920.0,1080.0,Unsaturated,,NotOutflow,-1,0,0,0.01
589,2587320.0,1112920.0,1080.0,Saturated,,NotOutflow,-1,1,0,0.0
590,2587400.0,1112920.0,1080.0,Saturated,,NotOutflow,-1,1,0,0.0
591,2587480.0,1112920.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
592,2587560.0,1112920.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
593,2587640.0,1112920.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
594,2587720.0,1112920.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
595,2587800.0,1112920.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
596,2587880.0,1112920.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
597,2587960.0,1112920.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
598,2588040.0,1112920.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
599,2588120.0,1112920.0,1080.0,Saturated,,NotOutflow,-1,1,0,0.0
600,2588200.0,1112920.0,1080.0,Unsaturated,,NotOutflow,-1,0,0,0.01
601,2588280.0,1112920.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
602,2588360.0,1112920.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
603,2588680.0,1112920.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
604,2588760.0,1112920.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
605,2588840.0,1112920.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
606,2588920.0,1112920.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
607,2589000.0,1112920.0,1080.0,Saturated,,NotOutflow,-1,1,0,0.0
608,2590280.0,1112920.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
609,2590360.0,1112920.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
610,2590440.0,1112920.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
611,2590520.0,1112920.0,1080.0,Saturated,,NotOutflow,-1,0,0,0.0
612,2590600.0,1112920.0,1080.0,Saturated,,NotOutflow,-1,0,0,0.0
613,2590680.0,1112920.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
614,2586280.0,1113000.0,1080.0,Unsaturated,,NotOutflow,-1,0,0,0.01
615,2586360.0,1113000.0,1080.0,Saturated,,NotOutflow,-1,0,0,0.0
616,2586840.0,1113000.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
617,2586920.0,1113000.0,1080.0,Saturated,,NotOutflow,-1,0,0,0.0
618,2587240.0,1113000.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
619,2587320.0,1113000.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
620,2587400.0,1113000.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
621,2587480.0,1113000.0,1080.0,Unsaturated,,NotOutflow,-1,1,0,0.01
